 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  6 21  3    5    0.000    4.908   0.000   1.756   4.425 0.960   0.000 545.400   0.000  0.000    0.000   73.993   73.993    0.000  0.588  0.149  0.150  3.940  0.098    0.000
  1 22  3    5   25.980    0.000   0.000   0.000   0.000 0.000   8.851 394.859   0.000  0.000    0.000   72.889   72.889    0.000  0.585  0.153  0.450  3.570  0.076    0.000
  2 22  3    5   25.980    2.973   1.496   0.719  23.980 1.425   0.018 341.701   0.000  0.000    0.000   72.932   72.932    0.000  0.586  0.153  0.450  3.506  0.081    0.015
  3 22  3    5   25.980    3.589   0.000   3.372  23.980 1.425   8.851 561.213   0.000  0.000    0.000   99.900   99.900    0.000  0.726  0.153  0.450  3.171  0.239    0.015
  4 22  3    5   25.980    4.739   0.000   1.818  23.980 1.425   0.015 351.780   0.000  0.000    0.000   74.501   74.501    0.000  0.598  0.153  0.450  3.506  0.094    0.015
  5 22  3    5   25.980    5.847   0.000   0.959  23.980 1.510   0.094 358.877   0.000  0.000    0.000   74.607   74.607    0.000  0.600  0.153  0.450  3.551  0.097    0.015
  6 22  3    5   25.980    6.534   0.000   0.970  23.980 1.338   0.000 546.269   0.000  0.000    0.000   73.988   73.988    0.000  0.587  0.149  0.150  3.940  0.098    0.015
  1 31  3    5    2.430    0.000   0.000   0.000   0.000 0.000   0.287 387.172   0.000  0.000    0.000   72.956   72.956    0.000  0.584  0.153  0.450  3.555  0.076    0.000
  2 31  3    5    2.430    0.127   0.000   0.330   2.224 1.002   0.002 343.708   0.000  0.000    0.000   72.999   72.999    0.000  0.585  0.153  0.450  3.491  0.081    0.000
  3 31  3    5    2.430    0.000   0.000   0.000   2.224 0.005   1.207 569.619   0.000  0.000    0.000   99.900   99.900    0.000  0.725  0.153  0.450  3.171  0.239    0.000
  4 31  3    5    2.430    0.000   0.000   0.000   0.000 0.000   4.266 364.401   0.000  0.000    0.000   74.571   74.571    0.000  0.597  0.153  0.450  3.491  0.094    0.000
  5 31  3    5    2.430    0.000   0.000   0.000   0.000 0.000   8.851 367.540   0.000  0.000    0.000   74.679   74.679    0.000  0.599  0.153  0.450  3.536  0.097    0.000
  6 31  3    5    2.430    0.583   0.000   2.819   5.797 1.000   0.000 542.945   0.000  0.000    0.000   74.053   74.053    0.000  0.587  0.149  0.150  3.926  0.098    0.000
  1  1  4    5    2.470    0.000   0.000   0.000   0.000 0.000   4.349 387.689   0.000  0.000    0.000   72.940   72.940    0.000  0.584  0.153  0.450  3.554  0.076    0.000
  2  1  4    5    2.470    0.000   0.000   0.000   0.000 0.000   0.446 345.615   0.000  0.000    0.000   72.984   72.984    0.000  0.585  0.153  0.450  3.490  0.081    0.000
  3  1  4    5    2.470    0.000   0.000   0.000   0.000 0.000   8.851 569.725   0.000  0.000    0.000   99.900   99.900    0.000  0.724  0.153  0.450  3.171  0.239    0.000
  4  1  4    5    2.470    0.000   0.000   0.000   0.000 0.000   4.264 364.947   0.000  0.000    0.000   74.557   74.557    0.000  0.597  0.153  0.450  3.490  0.094    0.000
  5  1  4    5    2.470    0.000   0.000   0.000   0.000 0.000   4.330 368.088   0.000  0.000    0.000   74.665   74.665    0.000  0.599  0.153  0.450  3.535  0.097    0.000
  6  1  4    5    2.470    0.004   1.384   0.676   0.172 1.417   0.000 545.896   0.000  0.000    0.000   74.038   74.038    0.000  0.586  0.149  0.150  3.925  0.098    0.000
  1 10  4    5    9.900    0.000   0.000   0.000   0.000 0.000   4.281 388.718   0.000  0.000    0.000   72.532   72.532    0.000  0.576  0.153  0.450  3.550  0.076    0.000
  2 10  4    5    9.900    0.000   0.000   0.000   0.000 0.000   4.176 355.544   0.000  0.000    0.000   72.576   72.576    0.000  0.576  0.153  0.450  3.486  0.081    0.000
  3 10  4    5    9.900    0.000   0.000   0.000   0.000 0.000   8.006 567.355   0.000  0.000    0.000   99.900   99.900    0.000  0.711  0.153  0.450  3.171  0.239    0.000
  4 10  4    5    9.900    0.001  26.750   0.449   0.018 1.390   4.191 372.275   0.000  0.000    0.000   74.159   74.159    0.000  0.588  0.153  0.450  3.486  0.094    0.000
  5 10  4    5    9.900    0.000   0.092   0.000   0.018 0.005   4.264 367.078   0.000  0.000    0.000   74.269   74.269    0.000  0.590  0.153  0.450  3.532  0.097    0.000
  6 10  4    5    9.900    0.000  26.750   0.570   0.018 1.407   3.490 560.755   0.000  0.000    0.000   73.632   73.632    0.000  0.578  0.149  0.150  3.920  0.098    0.000
  1 15  4    5    8.150    0.000   0.000   0.000   0.000 0.000   4.212 386.068   0.000  0.000    0.000   72.307   72.307    0.000  0.571  0.153  0.450  3.544  0.076    0.000
  2 15  4    5    8.150    0.000   0.000   0.000   0.000 0.000   4.098 360.166   0.000  0.000    0.000   72.351   72.351    0.000  0.572  0.153  0.450  3.479  0.081    0.000
  3 15  4    5    8.150    0.000   0.000   0.000   0.000 0.000   8.006 565.747   0.000  0.000    0.000   99.900   99.900    0.000  0.704  0.153  0.450  3.171  0.239    0.000
  4 15  4    5    8.150    0.000   0.000   0.000   0.000 0.000   4.117 374.214   0.000  0.000    0.000   73.940   73.940    0.000  0.584  0.153  0.450  3.479  0.094    0.000
  5 15  4    5    8.150    0.000   0.000   0.000   0.000 0.000   4.196 365.119   0.000  0.000    0.000   74.051   74.051    0.000  0.586  0.153  0.450  3.525  0.097    0.000
  6 15  4    5    8.150    0.000   0.000   0.000   0.000 0.000   3.423 563.826   0.000  0.000    0.000   73.409   73.409    0.000  0.574  0.149  0.150  3.914  0.098    0.000
  1 26  4    5   30.740    0.000   0.000   0.000   0.000 0.000   4.461 416.150   0.000  0.000    0.000   72.048   72.048    0.000  0.565  0.153  0.450  3.533  0.076    0.000
  2 26  4    5   30.740    1.601   0.000   0.388  23.957 1.002   4.339 388.584   0.000  0.000    0.000   72.093   72.093    0.000  0.566  0.153  0.450  3.469  0.081    0.000
  3 26  4    5   30.740    2.451   0.000   2.493  23.957 1.002   8.773 588.855   0.000  0.000    0.000   99.900   99.900    0.000  0.694  0.153  0.450  3.171  0.239    0.000
  4 26  4    5   30.740    1.594   0.000   2.712  23.957 1.002   4.368 413.808   0.000  0.000    0.000   73.690   73.690    0.000  0.578  0.153  0.450  3.469  0.094    0.000
  5 26  4    5   30.740    0.000   0.000   0.000  23.957 0.005   4.454 400.880   0.000  0.000    0.000   73.802   73.802    0.000  0.580  0.153  0.450  3.514  0.097    0.000
  6 26  4    5   30.740    0.000   0.000   0.000   0.000 0.000   3.846 596.904   0.000  0.000    0.000   73.151   73.151    0.000  0.568  0.149  0.150  3.903  0.098    0.000
  1 30  4    5    8.680    0.000   0.000   0.000   0.000 0.000   4.076 419.419   0.000  0.000    0.000   71.888   71.888    0.000  0.562  0.153  0.450  3.518  0.076    0.000
  2 30  4    5    8.680    0.099   0.000   0.024  23.958 1.002   3.942 393.557   0.000  0.000    0.000   71.933   71.933    0.000  0.563  0.153  0.450  3.454  0.081    0.000
  3 30  4    5    8.680    1.215   0.000   4.324  23.958 1.002   8.006 589.525   0.000  0.000    0.000   99.900   99.900    0.000  0.689  0.153  0.450  3.171  0.239    0.000
  4 30  4    5    8.680    1.306   0.000   4.695  23.958 1.002   3.970 414.525   0.000  0.000    0.000   73.533   73.533    0.000  0.575  0.153  0.450  3.454  0.094    0.000
  5 30  4    5    8.680    0.000   0.000   0.000  23.958 0.005   4.063 411.121   0.000  0.000    0.000   73.647   73.647    0.000  0.577  0.153  0.450  3.499  0.097    0.000
  6 30  4    5    8.680    0.000   0.000   0.000   0.000 0.000   3.278 596.833   0.000  0.000    0.000   72.992   72.992    0.000  0.565  0.149  0.150  3.890  0.098    0.000
  1  1  5    5    0.000    0.000   0.000   0.000   0.000 0.000   4.067 417.232   0.000  0.000    0.000   71.877   71.877    0.000  0.562  0.153  0.450  3.514  0.076    0.000
  2  1  5    5    0.000    0.000   0.000   0.000   0.000 0.000   3.931 393.062   0.000  0.000    0.000   71.922   71.922    0.000  0.563  0.153  0.450  3.450  0.081    0.000
  3  1  5    5    0.000    0.000   0.000   0.000   0.000 0.000   5.529 587.471   0.000  0.000    0.000   99.900   99.900    0.000  0.689  0.153  0.450  3.171  0.239    0.000
  4  1  5    5    0.000    0.000   0.000   0.000   0.000 0.000   3.959 412.368   0.000  0.000    0.000   73.523   73.523    0.000  0.575  0.153  0.450  3.450  0.094    0.000
  5  1  5    5    0.000    0.000   0.000   0.000   0.000 0.000   4.054 408.967   0.000  0.000    0.000   73.637   73.637    0.000  0.577  0.153  0.450  3.496  0.097    0.000
  6  1  5    5    0.000    0.000   0.000   0.000   0.000 0.000   3.266 594.000   0.000  0.000    0.000   72.981   72.981    0.000  0.564  0.149  0.150  3.887  0.098    0.000
  1  9  5    5   20.360    0.177  44.200   1.589   0.112 1.321   4.056 421.675   0.000  0.000    0.000   71.327   71.327    0.000  0.553  0.153  0.450  3.514  0.076    0.026
  2  9  5    5   20.360    1.170  42.077  10.487   0.112 1.031   3.916 401.331   0.000  0.000    0.000   71.372   71.372    0.000  0.553  0.153  0.450  3.450  0.107    0.537
  3  9  5    5   20.360    1.486  44.200  13.320   0.112 1.003   8.006 589.525   0.000  0.000    0.000   99.900   99.900    0.000  0.674  0.153  0.450  3.171  0.239   13.193
  4  9  5    5   20.360    1.489  42.077  13.342   0.112 1.003   3.945 414.525   0.000  0.000    0.000   72.984   72.984    0.000  0.565  0.153  0.450  3.450  0.138   18.072
  5  9  5    5   20.360    0.535  42.077   4.797   0.112 1.027   4.043 417.026   0.000  0.000    0.000   73.099   73.099    0.000  0.567  0.153  0.450  3.496  0.107   24.579
  6  9  5    5   20.360    0.205  42.077   1.838   0.112 1.035   3.257 605.956   0.000  0.000    0.000   72.435   72.435    0.000  0.555  0.149  0.150  3.886  0.098   22.702
  1 15  5    5    0.000    0.000   0.000   0.000   0.000 0.000   8.681 413.187   0.000  0.000    0.000   46.338   46.338    0.000  0.273  0.746  3.308  3.203  0.000    0.000
  2 15  5    5    0.000    0.000   0.000   0.000   0.000 0.000   8.674 395.584   0.000  0.000    0.000   46.385   46.385    0.000  0.274  0.755  3.306  3.203  0.000    0.000
  3 15  5    5    0.000    0.000   0.000   0.000   0.000 0.000   8.006 578.321   0.066  0.023    2.745   99.900   99.900    0.002  0.660  0.153  0.450  3.171  0.239    0.000
  4 15  5    5    0.000    0.000   0.000   0.000   0.000 0.000   8.674 403.644   0.000  0.000    0.000   48.046   48.046    0.000  0.278  1.032  2.401  3.203  0.000    0.000
  5 15  5    5    0.000    0.000   0.000   0.000   0.000 0.000   8.679 406.085   0.000  0.000    0.000   48.131   48.131    0.000  0.279  0.970  2.334  3.203  0.000    0.000
  6 15  5    5    0.000    0.000   0.000   0.000   0.000 0.000   7.062 593.903   0.000  0.000    0.000   47.657   47.657    0.000  0.274  0.916  0.895  3.771  0.000    0.000
  1 21  5    5   13.390    0.000   0.000   0.000   0.000 0.000   7.830 433.827   0.000  0.000    0.000   23.106   23.106    0.000  0.114  1.297  3.132  3.445  0.000    0.000
  2 21  5    5   13.390    0.937   0.000   0.227  23.960 1.002   7.785 407.379   0.000  0.000    0.000   23.130   23.130    0.000  0.114  1.334  3.129  3.445  0.020    0.000
  3 21  5    5   13.390    2.414   0.000   4.769  23.960 1.002   8.007 589.189   0.470  0.130   16.371   99.900   99.900    0.013  0.645  0.153  0.450  3.171  0.239    0.000
  4 21  5    5   13.390    2.609   0.000   9.218  23.960 1.002   7.785 414.525   0.000  0.000    0.000   24.226   24.226    0.000  0.116  1.850  2.279  3.445  0.032    0.000
  5 21  5    5   13.390    3.057   0.000   7.760  23.960 1.034   7.818 417.026   0.000  0.000    0.000   24.273   24.273    0.000  0.116  1.741  2.216  3.445  0.036    0.000
  6 21  5    5   13.390    0.662   0.000   1.997  23.960 0.960   6.420 671.647   0.000  0.000    0.000   24.020   24.020    0.000  0.114  1.631  0.849  4.060  0.023    0.000
  1 22  5    5    7.290    0.000   0.000   0.000   0.000 0.000   6.755 438.103   0.000  0.000    0.000   23.031   23.031    0.000  0.114  1.260  3.091  3.432  0.000    0.000
  2 22  5    5    7.290    0.733   0.000   0.177  23.979 1.002   5.529 407.379   0.000  0.000    0.000   23.055   23.055    0.000  0.114  1.316  3.088  3.431  0.020    0.000
  3 22  5    5    7.290    2.258   0.000   5.707  23.979 1.002   5.529 588.983   0.749  0.182   23.624   99.900   99.900    0.019  0.641  0.153  0.450  3.171  0.239    0.000
  4 22  5    5    7.290    2.389   0.000   7.377  23.979 1.002   5.529 414.525   0.000  0.000    0.000   24.148   24.148    0.000  0.115  1.826  2.252  3.431  0.032    0.000
  5 22  5    5    7.290    2.705   0.000   6.722  23.979 1.034   5.529 417.026   0.000  0.000    0.000   24.195   24.195    0.000  0.115  1.719  2.190  3.432  0.036    0.000
  6 22  5    5    7.290    2.077   0.000   4.828  23.979 0.960   5.579 687.903   0.000  0.000    0.000   23.942   23.942    0.000  0.114  1.607  0.838  4.045  0.032    0.000
  1 25  5    5   14.410    0.363   0.000   0.015  23.963 1.001   8.557 442.670   0.000  0.000    0.000   20.546   20.546    0.000  0.100  1.396  3.141  3.377  0.014    0.000
  2 25  5    5   14.410    1.197   0.000   5.227  23.963 0.928   8.545 407.379   0.000  0.000    0.000   20.567   20.567    0.000  0.100  1.410  3.139  3.376  0.021    0.000
  3 25  5    5   14.410    3.108   0.000   5.633  23.963 0.928   8.008 586.477   2.505  0.357   51.877   99.900   99.900    0.052  0.633  0.153  0.450  3.171  0.239    0.000
  4 25  5    5   14.410    3.230   0.000  10.117  23.963 1.002   8.545 414.525   0.000  0.000    0.000   21.574   21.574    0.000  0.101  1.961  2.295  3.376  0.034   53.679
  5 25  5    5   14.410    3.528   0.000   8.400  23.963 1.012   8.554 417.026   0.000  0.000    0.000   21.617   21.617    0.000  0.101  1.847  2.233  3.377  0.037  166.361
  6 25  5    5   14.410    2.286   0.000   5.878  23.963 0.940   6.974 717.744   0.000  0.000    0.000   21.390   21.390    0.000  0.100  1.726  0.854  3.983  0.033  166.361
  1  1  6    5    0.000    0.000   0.000   0.000   0.000 0.000   6.003 431.632   0.000  0.000    0.000   20.138   20.138    0.000  0.098  1.220  2.849  3.370  0.014    0.000
  2  1  6    5    0.000    0.000   0.000   0.000   0.000 0.000   5.865 396.758   0.000  0.000    0.000   20.156   20.156    0.000  0.098  1.283  2.848  3.362  0.021    0.000
  3  1  6    5    0.000    0.000   0.000   0.000   0.000 0.000   8.006 562.877   0.580  0.152   19.378   99.900   99.900    0.015  0.615  0.153  0.450  3.171  0.239    0.000
  4  1  6    5    0.000    0.000   0.000   0.000   0.000 0.000   5.865 403.719   0.000  0.000    0.000   21.146   21.146    0.000  0.099  1.787  2.097  3.362  0.034    0.000
  5  1  6    5    0.000    0.000   0.000   0.000   0.000 0.000   5.965 406.151   0.000  0.000    0.000   21.189   21.189    0.000  0.099  1.680  2.041  3.368  0.037    0.000
  6  1  6    5    0.000    0.000   0.000   0.000   0.000 0.000   4.984 698.777   0.000  0.000    0.000   20.964   20.964    0.000  0.098  1.548  0.778  3.950  0.033    0.000
  1 14  6    5   22.470    0.000   0.000   0.000   0.000 0.000   8.305 442.269   0.060  0.019    8.524   15.329   15.329    0.006  0.072  1.475  3.478  3.222  0.000    0.000
  2 14  6    5   22.470    0.088   0.000   0.131   3.914 1.002   8.280 407.266   0.060  0.019    8.524   15.341   15.341    0.006  0.072  1.508  3.477  3.220  0.017    0.000
  3 14  6    5   22.470    0.000   0.000   0.000   3.914 0.005   8.010 516.939   8.984  0.510   99.769   99.900   99.900    0.434  0.575  0.153  0.450  3.171  0.239    0.000
  4 14  6    5   22.470    0.013   0.000   0.021   9.356 1.002   8.280 414.411   0.060  0.019    8.524   16.139   16.139    0.006  0.073  2.115  2.602  3.220  0.009    0.000
  5 14  6    5   22.470    0.015   0.000   0.131   9.356 1.034   8.298 416.913   0.060  0.019    8.524   16.175   16.175    0.006  0.073  1.992  2.536  3.221  0.009    0.000
  6 14  6    5   22.470    0.000   0.000   0.000   9.356 0.005   6.779 707.989   0.057  0.018    8.148   16.022   16.022    0.006  0.072  1.856  0.957  3.791  0.009    0.000
  1 15  6    5   30.300   26.975  13.336   1.124  24.000 1.034   5.608 442.611   0.064  0.020    9.087   15.276   15.276    0.007  0.072  1.400  3.428  3.207  0.051   75.811
  2 15  6    5   30.300   27.037  13.336   1.127  24.000 0.996   5.436 407.320   0.064  0.020    9.087   15.289   15.289    0.007  0.072  1.470  3.427  3.205  0.054  474.599
  3 15  6    5   30.300    6.481   0.000   3.481  24.000 1.556   8.651 567.242   8.989  0.510   99.826   99.900   99.900    0.454  0.572  0.153  0.450  3.171  0.239   66.064
  4 15  6    5   30.300    7.875   0.000   7.604  24.000 1.077   5.436 414.466   0.064  0.020    9.087   16.085   16.085    0.007  0.073  2.062  2.568  3.205  0.045  489.500
  5 15  6    5   30.300   11.052   0.000   7.460  24.000 1.034   5.529 416.967   0.064  0.020    9.087   16.121   16.121    0.007  0.073  1.942  2.502  3.207  0.052 1691.736
  6 15  6    5   30.300    9.319   0.000   4.079  24.000 0.961   4.602 770.489   0.061  0.020    8.698   15.967   15.967    0.007  0.072  1.813  0.945  3.775  0.050 1740.319
  1 18  6    5   25.720   13.370  18.982  28.840   0.464 1.005   4.059 442.568   0.096  0.030   13.132   15.091   15.091    0.010  0.071  1.262  3.293  3.204  0.137  315.712
  2 18  6    5   25.720   13.413  19.293  28.933   0.464 0.958   3.840 407.277   0.096  0.030   13.132   15.103   15.103    0.010  0.071  1.359  3.292  3.198  0.145  501.404
  3 18  6    5   25.720    7.357  21.900  15.869   0.464 1.674   8.010 579.442   8.999  0.510   99.972   99.875   99.875    0.585  0.562  0.153  0.450  3.171  0.239  105.071
  4 18  6    5   25.720    7.763  18.982  16.745   0.464 1.169   3.846 414.423   0.096  0.030   13.132   15.890   15.890    0.010  0.072  1.908  2.476  3.198  0.148  423.662
  5 18  6    5   25.720    8.697  18.982  18.760   0.464 1.080   4.001 416.924   0.096  0.030   13.132   15.926   15.926    0.010  0.072  1.796  2.414  3.202  0.161 1209.113
  6 18  6    5   25.720    7.577  18.982  16.345   0.464 0.997   3.193 799.533   0.092  0.029   12.659   15.779   15.779    0.010  0.071  1.668  0.909  3.760  0.156 1253.740
  1 21  6    5   28.270   15.766  37.782  34.471   0.457 1.009   3.726 442.508   0.134  0.041   17.619   14.907   14.907    0.014  0.070  1.135  3.160  3.205  0.145  366.315
