 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
  1 25 12   10    6.420    2.197   1.901   2.157   1.018 1.247   0.000 580.257   0.000  0.000    0.000   28.339   28.339    0.000  0.059  0.134  0.210  3.838  0.043    0.003
  2 25 12   10    6.420    2.679   1.783   2.631   1.018 1.172   0.000 641.654   0.000  0.000    0.000    4.513    4.513    0.000  0.020  0.134  0.210  3.500  0.137    0.005
  1  1  1   11    0.000    0.000   0.000   0.000   0.000 0.000   3.333 586.440   0.000  0.000    0.000   28.159   28.159    0.000  0.058  0.134  0.210  3.828  0.043    0.000
  2  1  1   11    0.000    0.000   0.000   0.000   0.000 0.000   3.333 646.008   0.000  0.000    0.000    4.496    4.496    0.000  0.020  0.134  0.210  3.500  0.137    0.000
  1 10  1   11    1.580    2.798   0.000   1.947   1.437 1.001   0.000 566.960   0.000  0.000    0.000   28.060   28.060    0.000  0.058  0.134  0.210  3.821  0.043    0.000
  2 10  1   11    1.580    2.731   0.000   1.901   1.437 1.001   0.000 622.217   0.000  0.000    0.000    4.487    4.487    0.000  0.020  0.134  0.210  3.500  0.137    0.000
  1 15  1   11    0.000    0.000   0.000   0.000   0.000 0.000   0.000 554.238   0.000  0.000    0.000   28.005   28.005    0.000  0.058  0.134  0.210  3.818  0.043    0.000
  2 15  1   11    0.000    0.000   0.000   0.000   0.000 0.000   0.000 608.567   0.000  0.000    0.000    4.481    4.481    0.000  0.020  0.134  0.210  3.500  0.137    0.000
  1 16  1   11   10.860    2.624   0.000   0.759   3.457 1.001   0.000 559.618   0.000  0.000    0.000   27.984   27.984    0.000  0.058  0.134  0.210  3.818  0.043    0.000
  2 16  1   11   10.860    3.025   0.000   0.875   3.457 1.001   0.000 611.477   0.000  0.000    0.000    4.479    4.479    0.000  0.020  0.134  0.210  3.500  0.137    0.000
  1 18  1   11    0.000    6.138   0.000   2.139   2.870 1.001   0.000 562.959   0.000  0.000    0.000   27.943   27.943    0.000  0.058  0.134  0.210  3.804  0.043    0.000
  2 18  1   11    0.000    5.757   0.000   2.006   2.870 1.001   0.000 614.393   0.000  0.000    0.000    4.475    4.475    0.000  0.020  0.134  0.210  3.500  0.137    0.000
  1  1  2   11    0.000    0.000   0.000   0.000   0.000 0.000   2.160 587.668   0.000  0.000    0.000   27.459   27.459    0.000  0.056  0.440  1.287  3.802  0.043    0.000
  2  1  2   11    0.000    0.000   0.000   0.000   0.000 0.000   0.711 634.316   0.000  0.000    0.000    4.430    4.430    0.000  0.020  0.269  0.340  3.500  0.137    0.000
  1 15  2   11    0.000    0.000   0.000   0.000   0.000 0.000   2.154 582.676   0.000  0.000    0.000   26.998   26.998    0.000  0.055  0.397  1.038  3.800  0.043    0.000
  2 15  2   11    0.000    0.000   0.000   0.000   0.000 0.000   0.710 624.669   0.000  0.000    0.000    4.387    4.387    0.000  0.019  0.270  0.340  3.500  0.137    0.000
  1 26  2   11    1.880    0.000   0.000   0.000   0.000 0.000   0.001 589.478   0.000  0.000    0.000   25.998   25.998    0.000  0.053  0.134  0.210  3.785  0.043    0.000
  2 26  2   11    1.880    0.027   0.000   0.238   0.549 1.001   0.001 629.078   0.000  0.000    0.000    4.293    4.293    0.000  0.019  0.134  0.210  3.500  0.137    0.000
  1  1  3   11    0.000    0.000   0.000   0.000   0.000 0.000   1.893 588.842   0.000  0.000    0.000   25.822   25.822    0.000  0.052  0.365  0.859  3.780  0.043    0.000
  2  1  3   11    0.000    0.000   0.000   0.000   0.000 0.000   0.709 627.867   0.000  0.000    0.000    4.276    4.276    0.000  0.019  0.270  0.340  3.500  0.137    0.000
  1 15  3   11    0.000    0.000   0.000   0.000   0.000 0.000   0.000 575.413   0.000  0.000    0.000   25.072   25.072    0.000  0.051  0.134  0.210  3.778  0.043    0.000
  2 15  3   11    0.000    0.000   0.000   0.000   0.000 0.000   0.000 612.468   0.000  0.000    0.000    4.205    4.205    0.000  0.019  0.134  0.210  3.500  0.137    0.000
  1 24  3   11   36.840    3.663  45.217  19.314   0.190 1.243   2.236 613.763   0.000  0.000    0.000   23.950   23.950    0.000  0.048  0.339  0.651  3.776  0.083    0.294
  2 24  3   11   36.840    6.439  45.217  33.957   0.190 1.144   0.779 635.267   0.000  0.000    0.000    4.097    4.097    0.000  0.018  0.272  0.340  3.500  0.137    0.498
  1 29  3   11   35.080   10.750  10.550  15.370   0.699 1.187   1.661 644.267   0.000  0.000    0.000   23.543   23.543    0.000  0.047  0.318  0.616  3.729  0.083    0.236
  2 29  3   11   35.080   10.151   9.397  14.513   0.699 1.150   0.772 668.451   0.000  0.000    0.000    4.058    4.058    0.000  0.018  0.272  0.340  3.500  0.137    0.296
  1 30  3   11    3.620    0.007   4.364   0.035   0.211 1.118   1.094 647.239   0.000  0.000    0.000   23.466   23.466    0.000  0.047  0.307  0.610  3.701  0.083    0.000
  2 30  3   11    3.620    0.145   4.364   0.689   0.211 1.015   0.707 670.722   0.000  0.000    0.000    4.050    4.050    0.000  0.018  0.272  0.340  3.500  0.137    0.000
  1  1  4   11    0.750    0.000   0.000   0.000   0.000 0.000   1.080 646.381   0.000  0.000    0.000   23.344   23.344    0.000  0.047  0.305  0.597  3.699  0.083    0.000
  2  1  4   11    0.750    0.000   0.000   0.000   0.000 0.000   0.707 669.829   0.000  0.000    0.000    4.038    4.038    0.000  0.018  0.272  0.340  3.500  0.137    0.000
  1  3  4   11   21.940    5.658   0.000   0.236  24.000 1.001   1.154 665.405   0.000  0.000    0.000   23.157   23.157    0.000  0.046  0.303  0.585  3.695  0.083    0.000
  2  3  4   11   21.940    5.733   0.000   0.239  24.000 1.001   0.722 688.434   0.000  0.000    0.000    4.020    4.020    0.000  0.018  0.272  0.340  3.500  0.137    0.000
  1  4  4   11   14.440    7.761   8.995  19.198   0.404 1.153   1.010 671.412   0.000  0.000    0.000   23.078   23.078    0.000  0.046  0.297  0.579  3.680  0.083    0.148
  2  4  4   11   14.440    7.396   8.340  18.296   0.404 1.109   0.707 696.192   0.000  0.000    0.000    4.013    4.013    0.000  0.018  0.272  0.341  3.500  0.137    0.207
  1  5  4   11   22.660   12.046   3.570   7.534   1.599 1.140   1.082 677.939   0.000  0.000    0.000   22.992   22.992    0.000  0.046  0.293  0.573  3.671  0.083    0.092
  2  5  4   11   22.660   11.982   3.485   7.494   1.599 1.109   0.724 702.904   0.000  0.000    0.000    4.004    4.004    0.000  0.018  0.272  0.341  3.500  0.137    0.118
  1 15  4   11   14.760    3.562  21.152  11.063   0.322 1.169   0.933 675.255   0.000  0.000    0.000   21.713   21.713    0.000  0.043  0.285  0.526  3.651  0.083    0.137
  2 15  4   11   14.760    4.360  21.152  13.541   0.322 1.119   0.705 696.542   0.000  0.000    0.000    3.880    3.880    0.000  0.017  0.273  0.341  3.500  0.137    0.196
  1 28  4   11   18.800    0.000   0.000   0.000   0.000 0.000   3.170 693.975   0.000  0.000    0.000    4.373    4.373    0.000  0.007  2.113  5.125  3.994  0.000    0.000
  2 28  4   11   18.800    0.340  22.289  21.905   0.076 1.003   0.707 710.657   0.000  0.000    0.000    3.742    3.742    0.000  0.017  0.274  0.341  3.500  0.137    0.024
  1  1  5   11    2.260    0.000   0.000   0.000   0.000 0.000   3.204 707.260   0.000  0.000    0.000    3.535    3.535    0.000  0.006  2.148  5.055  3.853  0.000    0.000
  2  1  5   11    2.260    0.000   0.000   0.000   0.000 0.000   0.704 719.941   0.000  0.000    0.000    3.724    3.724    0.000  0.016  0.274  0.341  3.500  0.137    0.000
  1 15  5   11    0.000    0.000   0.000   0.000   0.000 0.000   3.127 684.155   0.015  0.019    0.855    3.164    3.164    0.002  0.005  2.001  4.834  3.836  0.000    0.000
  2 15  5   11    0.000    0.000   0.000   0.000   0.000 0.000   0.702 684.049   0.000  0.000    0.000    3.523    3.523    0.000  0.016  0.276  0.342  3.500  0.137    0.000
  1 18  5   11   24.320    0.000   0.000   0.000   0.000 0.000   2.819 707.605   0.015  0.019    0.855    3.078    3.078    0.002  0.005  1.860  4.603  3.803  0.000    0.000
  2 18  5   11   24.320    0.530   9.381   7.465   0.349 1.003   0.722 704.915   0.000  0.000    0.000    3.475    3.475    0.000  0.015  0.276  0.342  3.500  0.137    0.016
  1 19  5   11   20.440    0.000   0.000   0.000   0.000 0.000   2.060 726.426   0.016  0.019    0.867    3.054    3.054    0.002  0.005  1.756  4.527  3.762  0.000    0.000
  2 19  5   11   20.440    0.401   6.388   4.368   0.451 1.003   0.709 721.751   0.000  0.000    0.000    3.462    3.462    0.000  0.015  0.276  0.342  3.500  0.137    0.008
  1 27  5   11   16.220    0.351  36.400   2.928   0.120 1.149   1.411 727.064   0.061  0.071    3.256    2.890    2.890    0.009  0.005  1.453  3.933  3.711  0.047    0.085
  2 27  5   11   16.220    0.924  39.077   7.702   0.120 1.117   0.700 719.988   0.000  0.000    0.000    3.368    3.368    0.000  0.015  0.277  0.342  3.500  0.137    0.108
  1  1  6   11    4.980    0.000   0.000   0.000   0.000 0.000   1.212 705.804   0.185  0.194    8.886    2.773    2.773    0.026  0.005  1.267  3.577  3.694  0.047    0.000
  2  1  6   11    4.980    0.000   0.000   0.000   0.000 0.000   0.700 704.693   0.000  0.000    0.000    3.299    3.299    0.000  0.015  0.277  0.342  3.500  0.137    0.000
  1 15  6   11    0.000    0.000   0.000   0.000   0.000 0.000   3.333 623.672   3.185  1.799   75.519    1.559    1.559    0.392  0.002  1.014  4.423  3.743  0.000    0.000
  2 15  6   11    0.000    0.000   0.000   0.000   0.000 0.000   0.697 678.122   0.000  0.000    0.000    3.057    3.057    0.000  0.013  0.279  0.343  3.500  0.137    0.000
  1 28  6   11   15.460    0.000   0.000   0.000   0.000 0.000   3.318 566.334   3.464  2.236   90.324    1.432    1.432    0.654  0.002  0.790  3.999  3.729  0.000    0.000
  2 28  6   11   15.460    0.905  19.170  36.051   0.123 1.003   0.695 671.462   0.000  0.000    0.000    2.831    2.831    0.000  0.012  0.281  0.343  3.500  0.137    0.056
  1  1  7   11    0.000    0.000   0.000   0.000   0.000 0.000   2.455 550.917   3.480  2.308   92.523    1.396    1.396    0.728  0.002  0.696  3.724  3.679  0.000    0.000
  2  1  7   11    0.000    0.000   0.000   0.000   0.000 0.000   0.694 671.067   0.000  0.000    0.000    2.786    2.786    0.000  0.012  0.281  0.343  3.500  0.137    0.000
  1  6  7   11   34.040   11.759  58.867  39.890   0.295 1.106   2.722 568.141   3.492  2.397   94.917    1.333    1.333    0.848  0.002  0.604  3.296  3.649  0.103    4.190
  2  6  7   11   34.040   15.397  42.897  52.234   0.295 1.091   0.734 680.736   0.000  0.000    0.000    2.719    2.719    0.000  0.012  0.282  0.344  3.500  0.137    4.886
  1 12  7   11   37.180    8.593  36.465  20.040   0.429 1.112   2.582 559.716   3.499  2.508   97.707    1.247    1.247    1.111  0.002  0.495  2.703  3.603  0.103    1.317
  2 12  7   11   37.180   11.525  34.743  26.876   0.429 1.091   0.740 693.442   0.000  0.000    0.000    2.628    2.628    0.000  0.012  0.282  0.344  3.500  0.137    1.626
  1 13  7   11    9.280    0.000   0.000   0.000   0.000 0.000   1.356 561.228   3.499  2.519   97.967    1.234    1.234    1.154  0.002  0.465  2.623  3.579  0.103    0.000
  2 13  7   11    9.280    0.311  29.143  14.986   0.102 1.003   0.693 695.620   0.000  0.000    0.000    2.613    2.613    0.000  0.011  0.282  0.344  3.500  0.137    0.030
  1 15  7   11    0.000    0.000   0.000   0.000   0.000 0.000   0.774 546.981   3.499  2.539   98.414    1.210    1.210    1.245  0.002  0.444  2.457  3.573  0.103    0.000
  2 15  7   11    0.000    0.000   0.000   0.000   0.000 0.000   0.692 695.078   0.000  0.000    0.000    2.586    2.586    0.000  0.011  0.283  0.344  3.500  0.137    0.000
  1  1  8   11    3.160    0.000   0.000   0.000   0.000 0.000   1.335 461.697   3.500  2.587   99.027    1.024    1.024    1.745  0.002  0.343  1.533  3.563  0.103    0.000
  2  1  8   11    3.160    0.000   0.000   0.000   0.000 0.000   0.690 684.340   0.000  0.000    0.000    2.346    2.346    0.000  0.010  0.284  0.344  3.500  0.137    0.000
  1  5  8   11   14.260    0.000   0.000   0.000   0.000 0.000   1.333 455.308   3.500  2.592   99.020    0.990    0.990    1.872  0.002  0.323  1.354  3.561  0.103    0.000
  2  5  8   11   14.260    0.492  14.376   6.894   0.351 1.003   0.690 688.154   0.000  0.000    0.000    2.293    2.293    0.000  0.010  0.285  0.345  3.500  0.137    0.023
  1 12  8   11   29.010    1.182  28.235   1.705   0.693 1.087   1.980 472.576   3.500  2.594   98.793    0.923    0.923    1.950  0.001  0.293  1.171  3.550  0.103    0.055
  2 12  8   11   29.010    5.047  34.861   7.282   0.693 1.030   0.711 688.651   0.000  0.000    0.000    2.205    2.205    0.000  0.010  0.285  0.345  3.500  0.137    0.173
  1 15  8   11    0.000    0.000   0.000   0.000   0.000 0.000   0.691 465.348   3.500  2.594   98.783    0.895    0.895    1.997  0.001  0.276  1.101  3.537  0.103    0.000
  2 15  8   11    0.000    0.000   0.000   0.000   0.000 0.000   0.688 685.134   0.000  0.000    0.000    2.171    2.171    0.000  0.010  0.286  0.345  3.500  0.137    0.000
  1 19  8   11   24.260    0.000   0.000   0.000   0.000 0.000   1.667 477.194   3.500  2.595   95.323    1.166    1.166    2.010  0.002  0.274  1.019  3.537  0.103    0.000
  2 19  8   11   24.260    1.385  14.327  43.305   0.157 1.003   0.700 692.620   0.000  0.000    0.000    2.124    2.124    0.000  0.009  0.286  0.345  3.500  0.137    0.066
  1 24  8   11   23.660    3.453 121.143  24.421   0.141 1.092   1.577 488.742   3.500  2.595   89.561    1.886    1.886    2.006  0.005  0.276  0.939  3.526  0.103    0.843
  2 24  8   11   23.660    5.726  62.000  40.503   0.141 1.069   0.698 695.144   0.000  0.000    0.000    2.073    2.073    0.000  0.009  0.286  0.345  3.500  0.137    1.127
  1 25  8   11   31.010   10.735  37.389  48.106   0.223 1.038   1.966 506.072   3.500  2.595   88.408    2.028    2.028    2.006  0.006  0.273  0.923  3.517  0.109    1.408
  2 25  8   11   31.010   11.479  31.271  51.439   0.223 1.028   0.712 707.651   0.000  0.000    0.000    2.063    2.063    0.000  0.009  0.286  0.345  3.500  0.137    1.908
  1 26  8   11   21.440    1.088   2.363   0.906   1.201 1.095   1.435 524.094   3.500  2.595   87.256    2.169    2.169    2.005  0.007  0.267  0.908  3.507  0.109    0.005
  2 26  8   11   21.440    0.000   4.360   0.000   1.201 0.005   0.694 731.210   0.000  0.000    0.000    2.052    2.052    0.000  0.009  0.287  0.345  3.500  0.137    0.000
  1 29  8   11    5.220    0.000   0.000   0.000   0.000 0.000   1.228 525.689   3.500  2.595   83.799    2.589    2.589    2.003  0.008  0.266  0.865  3.500  0.109    0.000
  2 29  8   11    5.220    0.149  64.667  14.239   0.051 1.003   0.687 725.141   0.000  0.000    0.000    2.025    2.025    0.000  0.009  0.287  0.345  3.500  0.137    0.032
  1 30  8   11   15.460    2.237  33.422   8.287   0.270 1.095   1.221 536.358   3.500  2.595   82.646    2.727    2.727    2.002  0.009  0.266  0.851  3.500  0.109    0.139
  2 30  8   11   15.460    4.783  33.163  17.722   0.270 1.055   0.687 722.278   0.000  0.000    0.000    2.016    2.016    0.000  0.009  0.287  0.345  3.500  0.137    0.246
  1  1  9   11    0.000    0.000   0.000   0.000   0.000 0.000   0.697 529.618   3.500  2.595   80.341    3.001    3.001    2.001  0.010  0.265  0.824  3.500  0.109    0.000
  2  1  9   11    0.000    0.000   0.000   0.000   0.000 0.000   0.687 715.845   0.000  0.000    0.000    1.996    1.996    0.000  0.009  0.287  0.345  3.500  0.137    0.000
  1  9  9   11   22.620    7.936  40.588  27.401   0.290 1.068   1.366 519.568   3.500  2.595   71.122    4.046    4.046    1.996  0.015  0.273  0.726  3.500  0.109    0.858
  2  9  9   11   22.620    9.184  40.588  31.709   0.290 1.049   0.694 699.216   0.000  0.000    0.000    1.914    1.914    0.000  0.008  0.288  0.345  3.500  0.137    1.215
  1 13  9   11   93.790   56.383  17.165  65.511   0.861 1.011   4.386 542.487   3.500  2.595   66.512    4.557    4.557    1.993  0.018  0.272  0.683  3.500  0.120    4.533
  2 13  9   11   93.790   54.268  19.785  63.053   0.861 1.008   0.817 734.221   0.000  0.000    0.000    1.879    1.879    0.000  0.008  0.288  0.346  3.500  0.137    6.822
  1 14  9   11   25.510   17.153  27.866  59.271   0.289 1.021   1.442 549.322   3.500  2.595   65.360    4.685    4.685    1.992  0.018  0.257  0.672  3.500  0.120    1.707
  2 14  9   11   25.510   17.080  20.830  59.019   0.289 1.015   0.698 739.886   0.000  0.000    0.000    1.872    1.872    0.000  0.008  0.288  0.346  3.500  0.137    2.396
  1 15  9   11    0.000    0.000   0.000   0.000   0.000 0.000   0.715 546.613   3.500  2.595   64.207    4.813    4.813    1.992  0.019  0.254  0.662  3.500  0.120    0.000
  2 15  9   11    0.000    0.000   0.000   0.000   0.000 0.000   0.685 734.541   0.000  0.000    0.000    1.865    1.865    0.000  0.008  0.288  0.346  3.500  0.137    0.000
  1 24  9   11   60.640   23.666  18.774  33.385   0.709 1.023   2.862 554.033   3.500  2.595   64.207    4.751    4.751    1.992  0.018  0.241  0.579  3.500  0.120    1.418
  2 24  9   11   60.640   22.317  18.369  31.481   0.709 1.016   0.755 746.994   0.000  0.000    0.000    1.785    1.785    0.000  0.008  0.289  0.346  3.500  0.137    2.093
  1  1 10   11    0.000    0.000   0.000   0.000   0.000 0.000   0.713 538.326   3.500  2.595   64.207    4.639    4.639    1.992  0.018  0.223  0.524  3.500  0.120    0.000
  2  1 10   11    0.000    0.000   0.000   0.000   0.000 0.000   0.684 718.413   0.000  0.000    0.000    1.742    1.742    0.000  0.008  0.289  0.346  3.500  0.137    0.000
  1  4 10   11   11.770    0.168  13.462   0.909   0.185 1.070   1.109 545.990   3.500  2.595   64.207    4.587    4.587    1.992  0.017  0.219  0.502  3.500  0.120    0.003
  2  4 10   11   11.770    0.665  13.462   3.593   0.185 1.025   0.684 716.693   0.000  0.000    0.000    1.723    1.723    0.000  0.008  0.289  0.346  3.500  0.137    0.009
  1 10 10   11   19.640    4.905  52.187  20.838   0.235 1.079   1.176 546.750   3.500  2.595   64.207    4.498    4.498    1.992  0.017  0.211  0.462  3.500  0.120    0.439
